student_id,assignment_name,assignment_type,grade
5,Assignment 10,quiz,100
5,Assignment 11,homework,100
5,Assignment 12,quiz,100
5,Assignment 13,test,100
5,Assignment 14,project,98
5,Assignment 15,test,100
5,Assignment 16,participation,100
5,Assignment 17,participation,100
5,Assignment 18,participation,100
5,Assignment 19,quiz,100
5,Assignment 20,quiz,100
5,Assignment 21,homework,100
5,Assignment 22,homework,100
5,Assignment 23,homework,100
5,Assignment 24,participation,93
5,Assignment 25,test,100
5,Assignment 26,homework,100
5,Assignment 27,participation,100
5,Assignment 28,participation,100
5,Assignment 29,project,100
5,Assignment 30,homework,100
5,Assignment 31,project,86
5,Assignment 32,participation,100
5,Assignment 33,test,100
5,Assignment 34,homework,100
5,Assignment 35,quiz,100
5,Assignment 36,participation,100
5,Assignment 37,quiz,100
5,Assignment 38,homework,100
5,Assignment 39,quiz,100
5,Assignment 40,project,100
6,Assignment 1,quiz,96
6,Assignment 2,project,100
6,Assignment 3,test,100
6,Assignment 4,test,100
6,Assignment 5,participation,100
6,Assignment 6,project,100
6,Assignment 7,test,93
6,Assignment 8,test,100
6,Assignment 9,homework,72
6,Assignment 10,quiz,100
6,Assignment 11,homework,100
6,Assignment 12,quiz,100
6,Assignment 13,test,100
6,Assignment 14,project,100
6,Assignment 15,test,100
6,Assignment 16,participation,93
6,Assignment 17,participation,100
6,Assignment 18,participation,80
6,Assignment 19,quiz,100
6,Assignment 20,quiz,100
6,Assignment 21,homework,100
6,Assignment 22,homework,100
6,Assignment 23,homework,100
6,Assignment 24,participation,96
6,Assignment 25,test,100
6,Assignment 26,homework,100
6,Assignment 27,participation,100
6,Assignment 28,participation,100
6,Assignment 29,project,100
6,Assignment 30,homework,79
6,Assignment 31,project,75
6,Assignment 32,participation,100
6,Assignment 33,test,100
6,Assignment 34,homework,100
6,Assignment 35,quiz,100
6,Assignment 36,participation,100
6,Assignment 37,quiz,100
6,Assignment 38,homework,100
6,Assignment 39,quiz,100
6,Assignment 40,project,100
7,Assignment 1,quiz,53
7,Assignment 2,project,71
7,Assignment 3,test,100
7,Assignment 4,test,60
7,Assignment 5,participation,71
7,Assignment 6,project,64
7,Assignment 7,test,81
7,Assignment 8,test,66
7,Assignment 9,homework,53
7,Assignment 10,quiz,52
7,Assignment 11,homework,100
7,Assignment 12,quiz,100
7,Assignment 13,test,61
7,Assignment 14,project,45
7,Assignment 15,test,100
7,Assignment 16,participation,73
7,Assignment 17,participation,52
7,Assignment 18,participation,53
7,Assignment 19,quiz,71
7,Assignment 20,quiz,99
7,Assignment 21,homework,48
7,Assignment 22,homework,93
7,Assignment 23,homework,60
7,Assignment 24,participation,51
7,Assignment 25,test,63
7,Assignment 26,homework,100
7,Assignment 27,participation,90
7,Assignment 28,participation,91
7,Assignment 29,project,100
7,Assignment 30,homework,62
7,Assignment 31,project,57
7,Assignment 32,participation,62
7,Assignment 33,test,77
7,Assignment 34,homework,100
7,Assignment 35,quiz,86
7,Assignment 36,participation,58
7,Assignment 37,quiz,79
7,Assignment 38,homework,69
7,Assignment 39,quiz,96
7,Assignment 40,project,78
8,Assignment 1,quiz,58
8,Assignment 2,project,93
8,Assignment 3,test,100
8,Assignment 4,test,84
8,Assignment 5,participation,100
8,Assignment 6,project,71
8,Assignment 7,test,83
8,Assignment 8,test,100
8,Assignment 9,homework,62
8,Assignment 10,quiz,66
8,Assignment 11,homework,100
8,Assignment 12,quiz,100
8,Assignment 13,test,96
8,Assignment 14,project,80
8,Assignment 15,test,100
8,Assignment 16,participation,100
8,Assignment 17,participation,77
8,Assignment 18,participation,73
8,Assignment 19,quiz,100
8,Assignment 20,quiz,100
8,Assignment 21,homework,81
8,Assignment 22,homework,100
8,Assignment 23,homework,100
8,Assignment 24,participation,83
8,Assignment 25,test,100
8,Assignment 26,homework,100
8,Assignment 27,participation,100
8,Assignment 28,participation,100
8,Assignment 29,project,100
8,Assignment 30,homework,64
8,Assignment 31,project,70
8,Assignment 32,participation,100
8,Assignment 33,test,100
8,Assignment 34,homework,100
8,Assignment 35,quiz,100
8,Assignment 36,participation,91
8,Assignment 37,quiz,100
8,Assignment 38,homework,90
8,Assignment 39,quiz,100
8,Assignment 40,project,95
9,Assignment 1,quiz,34
9,Assignment 2,project,52
9,Assignment 3,test,60
9,Assignment 4,test,30
9,Assignment 5,participation,57
9,Assignment 6,project,49
9,Assignment 7,test,35
9,Assignment 8,test,40
9,Assignment 9,homework,40
9,Assignment 10,quiz,39
9,Assignment 11,homework,84
9,Assignment 12,quiz,79
9,Assignment 13,test,48
9,Assignment 14,project,36
9,Assignment 15,test,83
9,Assignment 16,participation,52
9,Assignment 17,participation,40
9,Assignment 18,participation,32
9,Assignment 19,quiz,48
9,Assignment 20,quiz,73
9,Assignment 21,homework,40
9,Assignment 22,homework,55
9,Assignment 23,homework,61
9,Assignment 24,participation,40
9,Assignment 25,test,43
9,Assignment 26,homework,81
9,Assignment 27,participation,66
9,Assignment 28,participation,59
9,Assignment 29,project,90
9,Assignment 30,homework,27
9,Assignment 31,project,36
9,Assignment 32,participation,51
9,Assignment 33,test,53
9,Assignment 34,homework,100
9,Assignment 35,quiz,76
9,Assignment 36,participation,44
9,Assignment 37,quiz,65
9,Assignment 38,homework,57
9,Assignment 39,quiz,62
9,Assignment 40,project,52
10,Assignment 1,quiz,69
10,Assignment 2,project,100
10,Assignment 3,test,100
10,Assignment 4,test,82
10,Assignment 5,participation,100
10,Assignment 6,project,100
10,Assignment 7,test,100
10,Assignment 8,test,100
10,Assignment 9,homework,81
10,Assignment 10,quiz,58
10,Assignment 11,homework,100
10,Assignment 12,quiz,100
10,Assignment 13,test,100
10,Assignment 14,project,70
10,Assignment 15,test,100
10,Assignment 16,participation,100
10,Assignment 17,participation,98
10,Assignment 18,participation,100
10,Assignment 19,quiz,100
10,Assignment 20,quiz,100
10,Assignment 21,homework,76
10,Assignment 22,homework,100
10,Assignment 23,homework,100
10,Assignment 24,participation,92
10,Assignment 25,test,93
10,Assignment 26,homework,100
10,Assignment 27,participation,100
10,Assignment 28,participation,100
10,Assignment 29,project,100
10,Assignment 30,homework,79
10,Assignment 31,project,62
10,Assignment 32,participation,100
10,Assignment 33,test,100
10,Assignment 34,homework,100
10,Assignment 35,quiz,100
10,Assignment 36,participation,81
10,Assignment 37,quiz,100
10,Assignment 38,homework,100
10,Assignment 39,quiz,100
10,Assignment 40,project,100
11,Assignment 1,quiz,95
11,Assignment 2,project,100
11,Assignment 3,test,100
11,Assignment 4,test,79
11,Assignment 5,participation,100
11,Assignment 6,project,100
11,Assignment 7,test,100
11,Assignment 8,test,94
11,Assignment 9,homework,85
11,Assignment 10,quiz,91
11,Assignment 11,homework,100
11,Assignment 12,quiz,100
11,Assignment 13,test,98
11,Assignment 14,project,79
11,Assignment 15,test,100
11,Assignment 16,participation,100
11,Assignment 17,participation,100
11,Assignment 18,participation,75
11,Assignment 19,quiz,100
11,Assignment 20,quiz,100
11,Assignment 21,homework,73
11,Assignment 22,homework,100
11,Assignment 23,homework,97
11,Assignment 24,participation,71
11,Assignment 25,test,89
11,Assignment 26,homework,100
11,Assignment 27,participation,100
11,Assignment 28,participation,100
11,Assignment 29,project,100
11,Assignment 30,homework,65
11,Assignment 31,project,62
11,Assignment 32,participation,100
11,Assignment 33,test,100
11,Assignment 34,homework,100
11,Assignment 35,quiz,100
11,Assignment 36,participation,90
11,Assignment 37,quiz,100
11,Assignment 38,homework,100
11,Assignment 39,quiz,100
11,Assignment 40,project,93
12,Assignment 1,quiz,49
12,Assignment 2,project,60
12,Assignment 3,test,100
12,Assignment 4,test,47
12,Assignment 5,participation,78
12,Assignment 6,project,59
12,Assignment 7,test,53
12,Assignment 8,test,65
12,Assignment 9,homework,39
12,Assignment 10,quiz,55
12,Assignment 11,homework,100
12,Assignment 12,quiz,100
12,Assignment 13,test,59
12,Assignment 14,project,46
12,Assignment 15,test,100
12,Assignment 16,participation,71
12,Assignment 17,participation,47
12,Assignment 18,participation,46
12,Assignment 19,quiz,67
12,Assignment 20,quiz,75
12,Assignment 21,homework,54
12,Assignment 22,homework,74
12,Assignment 23,homework,67
12,Assignment 24,participation,49
12,Assignment 25,test,57
12,Assignment 26,homework,95
12,Assignment 27,participation,97
12,Assignment 28,participation,59
12,Assignment 29,project,100
12,Assignment 30,homework,42
12,Assignment 31,project,42
12,Assignment 32,participation,62
12,Assignment 33,test,60
12,Assignment 34,homework,100
12,Assignment 35,quiz,100
12,Assignment 36,participation,53
12,Assignment 37,quiz,98
12,Assignment 38,homework,89
12,Assignment 39,quiz,100
12,Assignment 40,project,74
13,Assignment 1,quiz,64
13,Assignment 2,project,88
13,Assignment 3,test,100
13,Assignment 4,test,53
13,Assignment 5,participation,99
13,Assignment 6,project,81
13,Assignment 7,test,68
13,Assignment 8,test,70
13,Assignment 9,homework,55
13,Assignment 10,quiz,73
13,Assignment 11,homework,100
13,Assignment 12,quiz,100
13,Assignment 13,test,86
13,Assignment 14,project,56
13,Assignment 15,test,100
13,Assignment 16,participation,94
13,Assignment 17,participation,60
13,Assignment 18,participation,55
13,Assignment 19,quiz,77
13,Assignment 20,quiz,83
13,Assignment 21,homework,64
13,Assignment 22,homework,100
13,Assignment 23,homework,77
13,Assignment 24,participation,59
13,Assignment 25,test,53
13,Assignment 26,homework,96
13,Assignment 27,participation,100
13,Assignment 28,participation,95
13,Assignment 29,project,100
13,Assignment 30,homework,55
13,Assignment 31,project,59
13,Assignment 32,participation,82
13,Assignment 33,test,76
13,Assignment 34,homework,100
13,Assignment 35,quiz,100
13,Assignment 36,participation,66
13,Assignment 37,quiz,100
13,Assignment 38,homework,100
13,Assignment 39,quiz,100
13,Assignment 40,project,100
14,Assignment 1,quiz,32
14,Assignment 2,project,48
14,Assignment 3,test,75
14,Assignment 4,test,38
14,Assignment 5,participation,72
14,Assignment 6,project,47
14,Assignment 7,test,33
14,Assignment 8,test,41
14,Assignment 9,homework,29
14,Assignment 10,quiz,37
14,Assignment 11,homework,76
14,Assignment 12,quiz,83
14,Assignment 13,test,46
14,Assignment 14,project,29
14,Assignment 15,test,70
14,Assignment 16,participation,49
14,Assignment 17,participation,37
14,Assignment 18,participation,30
14,Assignment 19,quiz,41
14,Assignment 20,quiz,56
14,Assignment 21,homework,30
14,Assignment 22,homework,54
14,Assignment 23,homework,45
14,Assignment 24,participation,39
14,Assignment 25,test,43
14,Assignment 26,homework,57
14,Assignment 27,participation,57
14,Assignment 28,participation,47
14,Assignment 29,project,75
14,Assignment 30,homework,25
14,Assignment 31,project,33
14,Assignment 32,participation,53
14,Assignment 33,test,56
14,Assignment 34,homework,87
14,Assignment 35,quiz,65
14,Assignment 36,participation,40
14,Assignment 37,quiz,68
14,Assignment 38,homework,62
14,Assignment 39,quiz,62
14,Assignment 40,project,42
15,Assignment 1,quiz,36
15,Assignment 2,project,59
15,Assignment 3,test,83
15,Assignment 4,test,33
15,Assignment 5,participation,67
15,Assignment 6,project,55
15,Assignment 7,test,45
15,Assignment 8,test,39
15,Assignment 9,homework,30
15,Assignment 10,quiz,42
15,Assignment 11,homework,92
15,Assignment 12,quiz,74
15,Assignment 13,test,56
15,Assignment 14,project,40
15,Assignment 15,test,86
15,Assignment 16,participation,55
15,Assignment 17,participation,35
15,Assignment 18,participation,40
15,Assignment 19,quiz,50
15,Assignment 20,quiz,59
15,Assignment 21,homework,43
15,Assignment 22,homework,72
15,Assignment 23,homework,57
15,Assignment 24,participation,39
15,Assignment 25,test,53
15,Assignment 26,homework,80
15,Assignment 27,participation,76
15,Assignment 28,participation,56
15,Assignment 29,project,70
15,Assignment 30,homework,36
15,Assignment 31,project,37
15,Assignment 32,participation,42
15,Assignment 33,test,62
15,Assignment 34,homework,85
15,Assignment 35,quiz,83
15,Assignment 36,participation,46
15,Assignment 37,quiz,76
15,Assignment 38,homework,72
15,Assignment 39,quiz,67
15,Assignment 40,project,63
16,Assignment 1,quiz,56
16,Assignment 2,project,71
16,Assignment 3,test,91
16,Assignment 4,test,48
16,Assignment 5,participation,73
16,Assignment 6,project,51
16,Assignment 7,test,64
16,Assignment 8,test,50
16,Assignment 9,homework,43
16,Assignment 10,quiz,53
16,Assignment 11,homework,100
16,Assignment 12,quiz,100
16,Assignment 13,test,70
16,Assignment 14,project,43
16,Assignment 15,test,100
16,Assignment 16,participation,64
16,Assignment 17,participation,49
16,Assignment 18,participation,49
16,Assignment 19,quiz,70
16,Assignment 20,quiz,93
16,Assignment 21,homework,56
16,Assignment 22,homework,100
16,Assignment 23,homework,76
16,Assignment 24,participation,44
16,Assignment 25,test,51
16,Assignment 26,homework,100
16,Assignment 27,participation,88
16,Assignment 28,participation,84
16,Assignment 29,project,100
16,Assignment 30,homework,36
16,Assignment 31,project,37
16,Assignment 32,participation,65
16,Assignment 33,test,77
16,Assignment 34,homework,100
16,Assignment 35,quiz,100
16,Assignment 36,participation,54
16,Assignment 37,quiz,71
16,Assignment 38,homework,78
16,Assignment 39,quiz,100
16,Assignment 40,project,63
17,Assignment 1,quiz,39
17,Assignment 2,project,51
17,Assignment 3,test,95
17,Assignment 4,test,41
17,Assignment 5,participation,68
17,Assignment 6,project,56
17,Assignment 7,test,46
17,Assignment 8,test,50
17,Assignment 9,homework,43
17,Assignment 10,quiz,43
17,Assignment 11,homework,94
17,Assignment 12,quiz,100
17,Assignment 13,test,52
17,Assignment 14,project,41
17,Assignment 15,test,99
17,Assignment 16,participation,54
17,Assignment 17,participation,43
17,Assignment 18,participation,31
17,Assignment 19,quiz,50
17,Assignment 20,quiz,66
17,Assignment 21,homework,37
17,Assignment 22,homework,67
17,Assignment 23,homework,48
17,Assignment 24,participation,35
17,Assignment 25,test,50
17,Assignment 26,homework,89
17,Assignment 27,participation,75
17,Assignment 28,participation,54
17,Assignment 29,project,88
17,Assignment 30,homework,34
17,Assignment 31,project,38
17,Assignment 32,participation,56
17,Assignment 33,test,57
17,Assignment 34,homework,78
17,Assignment 35,quiz,82
17,Assignment 36,participation,33
17,Assignment 37,quiz,68
17,Assignment 38,homework,55
17,Assignment 39,quiz,81
17,Assignment 40,project,57
18,Assignment 1,quiz,74
18,Assignment 2,project,100
18,Assignment 3,test,100
18,Assignment 4,test,74
18,Assignment 5,participation,100
18,Assignment 6,project,100
18,Assignment 7,test,100
18,Assignment 8,test,100
18,Assignment 9,homework,100
18,Assignment 10,quiz,91
18,Assignment 11,homework,100
18,Assignment 12,quiz,100
18,Assignment 13,test,100
18,Assignment 14,project,92
18,Assignment 15,test,100
18,Assignment 16,participation,100
18,Assignment 17,participation,98
18,Assignment 18,participation,96
18,Assignment 19,quiz,100
18,Assignment 20,quiz,100
18,Assignment 21,homework,93
18,Assignment 22,homework,100
18,Assignment 23,homework,100
18,Assignment 24,participation,97
18,Assignment 25,test,100
18,Assignment 26,homework,100
18,Assignment 27,participation,100
18,Assignment 28,participation,100
18,Assignment 29,project,100
18,Assignment 30,homework,100
18,Assignment 31,project,82
18,Assignment 32,participation,100
18,Assignment 33,test,100
18,Assignment 34,homework,100
18,Assignment 35,quiz,100
18,Assignment 36,participation,100
18,Assignment 37,quiz,100
18,Assignment 38,homework,100
18,Assignment 39,quiz,100
18,Assignment 40,project,100
19,Assignment 1,quiz,55
19,Assignment 2,project,61
19,Assignment 3,test,100
19,Assignment 4,test,54
19,Assignment 5,participation,100
19,Assignment 6,project,74
19,Assignment 7,test,64
19,Assignment 8,test,62
19,Assignment 9,homework,43
19,Assignment 10,quiz,42
19,Assignment 11,homework,100
19,Assignment 12,quiz,100
19,Assignment 13,test,66
19,Assignment 14,project,50
19,Assignment 15,test,100
19,Assignment 16,participation,82
19,Assignment 17,participation,48
19,Assignment 18,participation,53
19,Assignment 19,quiz,76
19,Assignment 20,quiz,84
19,Assignment 21,homework,45
19,Assignment 22,homework,88
19,Assignment 23,homework,66
19,Assignment 24,participation,55
19,Assignment 25,test,60
19,Assignment 26,homework,86
19,Assignment 27,participation,94
19,Assignment 28,participation,86
19,Assignment 29,project,100
19,Assignment 30,homework,51
19,Assignment 31,project,47
19,Assignment 32,participation,83
19,Assignment 33,test,67
19,Assignment 34,homework,100
19,Assignment 35,quiz,100
19,Assignment 36,participation,61
19,Assignment 37,quiz,94
19,Assignment 38,homework,100
19,Assignment 39,quiz,100
19,Assignment 40,project,74
20,Assignment 1,quiz,39
20,Assignment 2,project,48
20,Assignment 3,test,86
20,Assignment 4,test,43
20,Assignment 5,participation,80
20,Assignment 6,project,59
20,Assignment 7,test,54
20,Assignment 8,test,62
20,Assignment 9,homework,38
20,Assignment 10,quiz,48
20,Assignment 11,homework,100
20,Assignment 12,quiz,100
20,Assignment 13,test,66
20,Assignment 14,project,42
20,Assignment 15,test,100
20,Assignment 16,participation,70
20,Assignment 17,participation,46
20,Assignment 18,participation,44
20,Assignment 19,quiz,65
20,Assignment 20,quiz,68
20,Assignment 21,homework,40
20,Assignment 22,homework,76
20,Assignment 23,homework,76
20,Assignment 24,participation,42
20,Assignment 25,test,53
20,Assignment 26,homework,80
20,Assignment 27,participation,82
20,Assignment 28,participation,71
20,Assignment 29,project,83
20,Assignment 30,homework,51
20,Assignment 31,project,40
20,Assignment 32,participation,61
20,Assignment 33,test,69
20,Assignment 34,homework,100
20,Assignment 35,quiz,100
20,Assignment 36,participation,42
20,Assignment 37,quiz,59
20,Assignment 38,homework,87
20,Assignment 39,quiz,83
20,Assignment 40,project,54
21,Assignment 1,quiz,71
21,Assignment 2,project,100
21,Assignment 3,test,100
21,Assignment 4,test,76
21,Assignment 5,participation,100
21,Assignment 6,project,100
21,Assignment 7,test,100
21,Assignment 8,test,96
21,Assignment 9,homework,76
21,Assignment 10,quiz,76
21,Assignment 11,homework,100
21,Assignment 12,quiz,100
21,Assignment 13,test,95
21,Assignment 14,project,72
21,Assignment 15,test,100
21,Assignment 16,participation,100
21,Assignment 17,participation,95
21,Assignment 18,participation,75
21,Assignment 19,quiz,100
21,Assignment 20,quiz,100
21,Assignment 21,homework,100
21,Assignment 22,homework,100
21,Assignment 23,homework,100
21,Assignment 24,participation,95
21,Assignment 25,test,95
21,Assignment 26,homework,100
21,Assignment 27,participation,100
21,Assignment 28,participation,100
21,Assignment 29,project,100
21,Assignment 30,homework,90
21,Assignment 31,project,86
21,Assignment 32,participation,100
21,Assignment 33,test,100
21,Assignment 34,homework,100
21,Assignment 35,quiz,100
21,Assignment 36,participation,100
21,Assignment 37,quiz,100
21,Assignment 38,homework,100
21,Assignment 39,quiz,100
21,Assignment 40,project,98
22,Assignment 1,quiz,100
22,Assignment 2,project,87
22,Assignment 3,test,100
22,Assignment 4,test,95
22,Assignment 5,participation,100
22,Assignment 6,project,100
22,Assignment 7,test,100
22,Assignment 8,test,97
22,Assignment 9,homework,71
22,Assignment 10,quiz,78
22,Assignment 11,homework,100
22,Assignment 12,quiz,100
22,Assignment 13,test,100
22,Assignment 14,project,77
22,Assignment 15,test,100
22,Assignment 16,participation,100
22,Assignment 17,participation,92
22,Assignment 18,participation,89
22,Assignment 19,quiz,100
22,Assignment 20,quiz,100
22,Assignment 21,homework,80
22,Assignment 22,homework,100
22,Assignment 23,homework,100
22,Assignment 24,participation,96
22,Assignment 25,test,100
22,Assignment 26,homework,100
22,Assignment 27,participation,100
22,Assignment 28,participation,100
22,Assignment 29,project,100
22,Assignment 30,homework,82
22,Assignment 31,project,77
22,Assignment 32,participation,100
22,Assignment 33,test,98
22,Assignment 34,homework,100
22,Assignment 35,quiz,100
22,Assignment 36,participation,82
22,Assignment 37,quiz,100
22,Assignment 38,homework,93
22,Assignment 39,quiz,100
22,Assignment 40,project,96
23,Assignment 1,quiz,51
23,Assignment 2,project,74
23,Assignment 3,test,100
23,Assignment 4,test,53
23,Assignment 5,participation,95
23,Assignment 6,project,55
23,Assignment 7,test,71
23,Assignment 8,test,60
23,Assignment 9,homework,41
23,Assignment 10,quiz,48
23,Assignment 11,homework,100
23,Assignment 12,quiz,100
23,Assignment 13,test,55
23,Assignment 14,project,58
23,Assignment 15,test,100
23,Assignment 16,participation,68
23,Assignment 17,participation,47
23,Assignment 18,participation,50
23,Assignment 19,quiz,90
23,Assignment 20,quiz,86
23,Assignment 21,homework,44
23,Assignment 22,homework,96
23,Assignment 23,homework,68
23,Assignment 24,participation,54
23,Assignment 25,test,82
23,Assignment 26,homework,100
23,Assignment 27,participation,97
23,Assignment 28,participation,75
23,Assignment 29,project,100
23,Assignment 30,homework,54
23,Assignment 31,project,52
23,Assignment 32,participation,59
23,Assignment 33,test,59
23,Assignment 34,homework,100
23,Assignment 35,quiz,100
23,Assignment 36,participation,62
23,Assignment 37,quiz,98
23,Assignment 38,homework,86
23,Assignment 39,quiz,100
23,Assignment 40,project,73
24,Assignment 1,quiz,42
24,Assignment 2,project,74
24,Assignment 3,test,100
24,Assignment 4,test,56
24,Assignment 5,participation,84
24,Assignment 6,project,66
24,Assignment 7,test,54
24,Assignment 8,test,69
24,Assignment 9,homework,42
24,Assignment 10,quiz,44
24,Assignment 11,homework,100
24,Assignment 12,quiz,100
24,Assignment 13,test,83
24,Assignment 14,project,49
24,Assignment 15,test,100
24,Assignment 16,participation,50
24,Assignment 17,participation,52
24,Assignment 18,participation,52
24,Assignment 19,quiz,67
24,Assignment 20,quiz,100
24,Assignment 21,homework,66
24,Assignment 22,homework,90
24,Assignment 23,homework,82
24,Assignment 24,participation,55
24,Assignment 25,test,63
24,Assignment 26,homework,98
24,Assignment 27,participation,100
24,Assignment 28,participation,73
24,Assignment 29,project,100
24,Assignment 30,homework,64
24,Assignment 31,project,51
24,Assignment 32,participation,78
24,Assignment 33,test,68
24,Assignment 34,homework,100
24,Assignment 35,quiz,100
24,Assignment 36,participation,57
24,Assignment 37,quiz,100
24,Assignment 38,homework,82
24,Assignment 39,quiz,94
24,Assignment 40,project,58
25,Assignment 1,quiz,56
25,Assignment 2,project,80
25,Assignment 3,test,100
25,Assignment 4,test,60
25,Assignment 5,participation,85
25,Assignment 6,project,82
25,Assignment 7,test,79
25,Assignment 8,test,73
25,Assignment 9,homework,57
25,Assignment 10,quiz,53
25,Assignment 11,homework,100
25,Assignment 12,quiz,100
25,Assignment 13,test,85
25,Assignment 14,project,48
25,Assignment 15,test,100
25,Assignment 16,participation,80
25,Assignment 17,participation,61
25,Assignment 18,participation,52
25,Assignment 19,quiz,78
25,Assignment 20,quiz,91
25,Assignment 21,homework,62
25,Assignment 22,homework,100
25,Assignment 23,homework,83
25,Assignment 24,participation,64
25,Assignment 25,test,66
25,Assignment 26,homework,100
25,Assignment 27,participation,100
25,Assignment 28,participation,80
25,Assignment 29,project,100
25,Assignment 30,homework,53
25,Assignment 31,project,48
25,Assignment 32,participation,78
25,Assignment 33,test,67
25,Assignment 34,homework,100
25,Assignment 35,quiz,100
25,Assignment 36,participation,55
25,Assignment 37,quiz,100
25,Assignment 38,homework,92
25,Assignment 39,quiz,100
25,Assignment 40,project,73
26,Assignment 1,quiz,83
26,Assignment 2,project,100
26,Assignment 3,test,100
26,Assignment 4,test,93
26,Assignment 5,participation,100
26,Assignment 6,project,100
26,Assignment 7,test,100
26,Assignment 8,test,100
